Ride,Date/Time,Wait Time
Chip 'n' Dale's GADGETcoaster,2024-01-02 23:50:18,10
Chip 'n' Dale's GADGETcoaster,2024-01-02 23:55:16,10
Chip 'n' Dale's GADGETcoaster,2024-01-03 00:00:18,10
Chip 'n' Dale's GADGETcoaster,2024-01-03 09:20:19,5
Chip 'n' Dale's GADGETcoaster,2024-01-03 09:25:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-03 09:30:18,5
Chip 'n' Dale's GADGETcoaster,2024-01-03 09:35:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-03 09:40:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-03 09:45:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-03 09:50:17,5
Chip 'n' Dale's GADGETcoaster,2024-01-03 09:55:16,5
Chip 'n' Dale's GADGETcoaster,2024-01-03 10:00:18,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 10:05:17,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 10:10:17,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 10:15:17,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 10:20:16,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 10:25:18,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 10:30:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 10:35:17,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 10:40:17,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 10:45:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 10:50:17,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 10:55:16,35
Chip 'n' Dale's GADGETcoaster,2024-01-03 11:00:17,55
Chip 'n' Dale's GADGETcoaster,2024-01-03 11:05:19,55
Chip 'n' Dale's GADGETcoaster,2024-01-03 11:10:18,55
Chip 'n' Dale's GADGETcoaster,2024-01-03 11:15:18,55
Chip 'n' Dale's GADGETcoaster,2024-01-03 11:20:17,55
Chip 'n' Dale's GADGETcoaster,2024-01-03 11:25:17,35
Chip 'n' Dale's GADGETcoaster,2024-01-03 11:30:18,35
Chip 'n' Dale's GADGETcoaster,2024-01-03 11:35:17,35
Chip 'n' Dale's GADGETcoaster,2024-01-03 11:40:17,35
Chip 'n' Dale's GADGETcoaster,2024-01-03 11:45:16,35
Chip 'n' Dale's GADGETcoaster,2024-01-03 11:50:18,35
Chip 'n' Dale's GADGETcoaster,2024-01-03 11:55:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 12:00:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 12:05:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 12:10:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 12:15:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 12:20:17,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 12:25:16,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 12:30:18,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 12:35:08,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 12:40:12,20
Chip 'n' Dale's GADGETcoaster,2024-01-03 12:45:08,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 12:50:09,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 12:55:07,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 13:00:11,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 13:05:10,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 13:10:08,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 13:15:07,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 13:20:07,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 13:25:10,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 13:30:07,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 13:35:07,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 13:40:08,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 13:45:10,40
Chip 'n' Dale's GADGETcoaster,2024-01-03 13:50:10,15
Chip 'n' Dale's GADGETcoaster,2024-01-03 13:55:08,15
