Ride,Date/Time,Wait Time
"""it's a small world"" Holiday",2023-01-03 13:10:05,55
"""it's a small world"" Holiday",2023-01-03 13:15:09,50
"""it's a small world"" Holiday",2023-01-03 13:20:10,45
"""it's a small world"" Holiday",2023-01-03 13:25:07,40
"""it's a small world"" Holiday",2023-01-03 13:30:10,40
"""it's a small world"" Holiday",2023-01-03 13:35:09,40
"""it's a small world"" Holiday",2023-01-03 13:40:09,40
"""it's a small world"" Holiday",2023-01-03 13:45:06,40
"""it's a small world"" Holiday",2023-01-03 13:50:07,40
"""it's a small world"" Holiday",2023-01-03 13:55:11,40
"""it's a small world"" Holiday",2023-01-03 14:00:08,40
"""it's a small world"" Holiday",2023-01-03 14:05:06,40
"""it's a small world"" Holiday",2023-01-03 14:10:10,40
"""it's a small world"" Holiday",2023-01-03 14:15:06,40
"""it's a small world"" Holiday",2023-01-03 14:20:04,40
"""it's a small world"" Holiday",2023-01-03 14:25:09,40
"""it's a small world"" Holiday",2023-01-03 14:30:05,40
"""it's a small world"" Holiday",2023-01-03 14:35:04,40
"""it's a small world"" Holiday",2023-01-03 14:40:06,40
"""it's a small world"" Holiday",2023-01-03 14:45:06,50
"""it's a small world"" Holiday",2023-01-03 14:50:10,50
"""it's a small world"" Holiday",2023-01-03 14:55:09,50
"""it's a small world"" Holiday",2023-01-03 15:00:07,60
"""it's a small world"" Holiday",2023-01-03 15:05:06,60
"""it's a small world"" Holiday",2023-01-03 15:10:04,60
"""it's a small world"" Holiday",2023-01-03 15:15:08,60
"""it's a small world"" Holiday",2023-01-03 15:20:09,60
"""it's a small world"" Holiday",2023-01-03 15:25:08,60
"""it's a small world"" Holiday",2023-01-03 15:30:10,60
"""it's a small world"" Holiday",2023-01-03 15:35:09,60
"""it's a small world"" Holiday",2023-01-03 15:40:07,60
"""it's a small world"" Holiday",2023-01-03 15:45:10,60
"""it's a small world"" Holiday",2023-01-03 15:50:05,60
"""it's a small world"" Holiday",2023-01-03 15:55:07,60
"""it's a small world"" Holiday",2023-01-03 16:00:08,60
"""it's a small world"" Holiday",2023-01-03 16:05:06,60
"""it's a small world"" Holiday",2023-01-03 16:10:06,60
"""it's a small world"" Holiday",2023-01-03 16:15:09,60
"""it's a small world"" Holiday",2023-01-03 16:20:09,60
"""it's a small world"" Holiday",2023-01-03 16:25:07,60
"""it's a small world"" Holiday",2023-01-03 16:30:06,45
"""it's a small world"" Holiday",2023-01-03 16:35:09,40
"""it's a small world"" Holiday",2023-01-03 16:40:08,40
"""it's a small world"" Holiday",2023-01-03 16:45:09,40
"""it's a small world"" Holiday",2023-01-03 16:50:04,40
"""it's a small world"" Holiday",2023-01-03 16:55:06,40
"""it's a small world"" Holiday",2023-01-03 17:00:09,40
"""it's a small world"" Holiday",2023-01-03 17:05:06,45
"""it's a small world"" Holiday",2023-01-03 17:10:07,45
"""it's a small world"" Holiday",2023-01-03 17:15:05,45
"""it's a small world"" Holiday",2023-01-03 17:20:07,45
"""it's a small world"" Holiday",2023-01-03 17:25:10,45
"""it's a small world"" Holiday",2023-01-03 17:30:07,45
"""it's a small world"" Holiday",2023-01-03 17:35:09,45
"""it's a small world"" Holiday",2023-01-03 17:40:05,45
"""it's a small world"" Holiday",2023-01-03 17:45:06,45
"""it's a small world"" Holiday",2023-01-03 17:50:06,45
"""it's a small world"" Holiday",2023-01-03 17:55:06,45
"""it's a small world"" Holiday",2023-01-03 18:00:05,45
"""it's a small world"" Holiday",2023-01-03 18:05:05,45
"""it's a small world"" Holiday",2023-01-03 18:10:07,45
"""it's a small world"" Holiday",2023-01-03 18:15:07,45
"""it's a small world"" Holiday",2023-01-03 18:20:05,45
"""it's a small world"" Holiday",2023-01-03 18:25:08,45
"""it's a small world"" Holiday",2023-01-03 18:30:10,45
"""it's a small world"" Holiday",2023-01-03 18:35:04,45
"""it's a small world"" Holiday",2023-01-03 18:40:06,30
"""it's a small world"" Holiday",2023-01-03 18:45:05,20
"""it's a small world"" Holiday",2023-01-03 18:50:05,20
"""it's a small world"" Holiday",2023-01-03 18:55:07,20
"""it's a small world"" Holiday",2023-01-03 19:00:07,20
"""it's a small world"" Holiday",2023-01-03 19:05:09,20
"""it's a small world"" Holiday",2023-01-03 19:10:08,20
"""it's a small world"" Holiday",2023-01-03 19:15:08,20
"""it's a small world"" Holiday",2023-01-03 19:20:11,20
"""it's a small world"" Holiday",2023-01-03 19:25:06,25
"""it's a small world"" Holiday",2023-01-03 19:30:10,30
"""it's a small world"" Holiday",2023-01-03 19:35:06,30
"""it's a small world"" Holiday",2023-01-03 19:40:05,30
"""it's a small world"" Holiday",2023-01-03 19:45:05,15
"""it's a small world"" Holiday",2023-01-03 19:50:06,15
"""it's a small world"" Holiday",2023-01-03 19:55:06,15
"""it's a small world"" Holiday",2023-01-03 20:00:04,15
"""it's a small world"" Holiday",2023-01-03 20:05:07,15
"""it's a small world"" Holiday",2023-01-03 20:10:07,15
"""it's a small world"" Holiday",2023-01-03 20:15:10,15
"""it's a small world"" Holiday",2023-01-03 20:20:08,15
"""it's a small world"" Holiday",2023-01-03 20:25:05,15
"""it's a small world"" Holiday",2023-01-03 20:30:08,10
"""it's a small world"" Holiday",2023-01-03 20:35:07,10
"""it's a small world"" Holiday",2023-01-03 20:40:05,10
"""it's a small world"" Holiday",2023-01-03 20:45:06,10
"""it's a small world"" Holiday",2023-01-03 20:50:08,10
"""it's a small world"" Holiday",2023-01-03 20:55:09,10
"""it's a small world"" Holiday",2023-01-03 21:00:05,10
"""it's a small world"" Holiday",2023-01-03 21:05:07,10
"""it's a small world"" Holiday",2023-01-03 21:10:10,10
"""it's a small world"" Holiday",2023-01-03 21:15:08,10
